cds_code,nces_id,name,district,county,county_code,street,city,zip,phone,website,latitude,longitude,grade_low,grade_high,grade_span_raw,grade_source,level,is_charter,is_magnet,is_multilingual,is_year_round,virtual_code,is_virtual,school_type_label,is_selectable,sector,status,principal,last_updated,slug
41690216044770,063429008627,Tierra Linda Middle,San Carlos Elementary,San Mateo,41,750 Dartmouth Avenue,San Carlos,94070-1769,(650) 508-7370,http://tierralinda.scsdk8.org/,37.507841,-122.28508,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Charu Gulati,08/25/2023,tierra-linda-middle-san-carlos
41690216044788,063429005405,White Oaks Elementary,San Carlos Elementary,San Mateo,41,1901 White Oak Way,San Carlos,94070-4747,(650) 508-7317,https://whiteoaks.scsdk8.org/,37.491609,-122.25398,0.0,3.0,K-3,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Rosina Tong,08/28/2025,white-oaks-elementary-san-carlos
41104130117143,069103312367,Canyon Oaks Youth Center,San Mateo County Office of Education,San Mateo,41,400 Edmonds Road,Redwood City,94062-3803,(650) 839-1810,www.smcoe.org,37.475778,-122.28041,8.0,10.0,8-10,GSserved,middle_high,False,False,False,False,N,False,County Community,False,public,Active,Sara Luzon,08/10/2026,canyon-oaks-youth-center-redwood-city
41104136069363,069103309043,San Mateo County Special Education,San Mateo County Office of Education,San Mateo,41,101 Twin Dolphin Drive,Redwood City,94065-1064,(650) 802-5588,www.smcoe.org,37.525926,-122.26363,0.0,12.0,K-12,GSserved,k12,False,False,False,False,N,False,Special Education School (Public),False,public,Active,Carrie Maloney,08/10/2026,san-mateo-county-special-education-redwood-city
41690396044796,063492005896,Abbott Middle,San Mateo-Foster City,San Mateo,41,600 36th Avenue,San Mateo,94403-4101,(650) 312-7600,http://abbott.smfcsd.net,37.529525,-122.30884,6.0,8.0,6-8,GSserved,middle,False,True,True,True,N,False,Intermediate/Middle School (Public),True,public,Active,Paul Belzer,08/08/2024,abbott-middle-san-mateo
41690396044812,063492005897,Audubon Elementary,San Mateo-Foster City,San Mateo,41,841 Gull Avenue,Foster City,94404-1427,(650) 312-7500,http://audubon.smfcsd.net,37.566826,-122.25869,0.0,5.0,K-5,GSserved,elementary,False,False,False,True,N,False,Elementary School (Public),True,public,Active,Douglas Garriss,08/08/2024,audubon-elementary-foster-city
41690390136242,063492014143,Bayside Academy,San Mateo-Foster City,San Mateo,41,2025 Kehoe Avenue,San Mateo,94403-1061,(650) 312-7660,http://bayside.smfcsd.net/,37.566022,-122.29539,0.0,8.0,K-8,GSserved,k8,False,True,True,True,N,False,Elementary School (Public),True,public,Active,Maria Demattei,08/08/2024,bayside-academy-san-mateo
41690396044838,063492005899,Baywood Elementary,San Mateo-Foster City,San Mateo,41,600 Alameda de Las Pulgas,San Mateo,94402-3358,(650) 312-7511,http://baywood.smfcsd.net,37.552991,-122.33139,0.0,5.0,K-5,GSserved,elementary,False,False,False,True,N,False,Elementary School (Public),True,public,Active,Erin Felix,08/08/2024,baywood-elementary-san-mateo
41690390140137,063492014504,Beach Park Elementary,San Mateo-Foster City,San Mateo,41,1058 Shell Boulevard,Foster City,94404-2902,(650) 312-7490,http://beach-park.smfcsd.net/,37.550135,-122.26453,0.0,5.0,K-5,GSserved,elementary,False,False,False,True,C,False,Elementary School (Public),True,public,Active,Amy Snow,08/08/2024,beach-park-elementary-foster-city
41690396044846,063492007781,Beresford Elementary,San Mateo-Foster City,San Mateo,41,300 28th Avenue,San Mateo,94403-2405,(650) 312-7551,http://beresford.smfcsd.net,37.539204,-122.30892,0.0,5.0,K-5,GSserved,elementary,False,False,False,True,N,False,Elementary School (Public),True,public,Active,Jadelyn Chang,08/08/2024,beresford-elementary-san-mateo
41690396044853,063492005901,Borel Middle,San Mateo-Foster City,San Mateo,41,425 Barneson Avenue,San Mateo,94402-3405,(650) 312-7670,http://borel.smfcsd.net,37.550419,-122.32224,6.0,8.0,6-8,GSserved,middle,False,True,False,True,N,False,Intermediate/Middle School (Public),True,public,Active,Jessica Notte,08/08/2024,borel-middle-san-mateo
41690396044861,063492005902,Bowditch Middle,San Mateo-Foster City,San Mateo,41,1450 Tarpon Street,Foster City,94404-1938,(650) 312-7680,http://bowditch.smfcsd.net,37.560541,-122.24915,6.0,8.0,6-8,GSserved,middle,False,False,False,True,N,False,Intermediate/Middle School (Public),True,public,Active,Amanda Goll,08/18/2025,bowditch-middle-foster-city
41690396112650,063492005404,Brewer Island Elementary,San Mateo-Foster City,San Mateo,41,1151 Polynesia Drive,Foster City,94404-1749,(650) 312-7532,http://brewer-island.smfcsd.net,37.560918,-122.26077,0.0,5.0,K-5,GSserved,elementary,False,False,False,True,N,False,Elementary School (Public),True,public,Active,Julie MacArthur,08/20/2024,brewer-island-elementary-foster-city
41690396044952,063492005912,College Park Elementary,San Mateo-Foster City,San Mateo,41,1001 Bermuda Drive,San Mateo,94403-1508,(650) 312-7737,http://college-park.smfcsd.net,37.551847,-122.29963,0.0,5.0,K-5,GSserved,elementary,False,True,True,True,N,False,Elementary School (Public),True,public,Active,Betty Cheung,08/09/2025,college-park-elementary-san-mateo
41690396044804,063492005908,Cottage Grove Elementary,San Mateo-Foster City,San Mateo,41,949 Ocean View Avenue,San Mateo,94401-3462,(650) 312-7550,http://lead.smfcsd.net/,37.568977,-122.3027,0.0,5.0,K-5,GSserved,elementary,False,True,False,True,N,False,Elementary School (Public),True,public,Active,Natalie Delahunt,07/13/2026,cottage-grove-elementary-san-mateo
41690396044887,063492002791,Fiesta Gardens International Elementary,San Mateo-Foster City,San Mateo,41,715A Indian Avenue,San Mateo,94401-1768,(650) 312-7691,http://fiesta-gardens.smfcsd.net,37.576745,-122.32695,0.0,7.0,K-7,GSserved,k8,False,True,True,True,N,False,Elementary School (Public),True,public,Active,Dustin Demakas,07/13/2026,fiesta-gardens-international-elementary-san-mateo
41690396044895,063492005905,Foster City Elementary,San Mateo-Foster City,San Mateo,41,461 Beach Park Boulevard,Foster City,94404-2713,(650) 312-7522,http://fostercity.smfcsd.net,37.545497,-122.27312,0.0,5.0,K-5,GSserved,elementary,False,False,False,True,N,False,Elementary School (Public),True,public,Active,Leah Pason,07/13/2026,foster-city-elementary-foster-city
41690396044903,063492005906,George Hall Elementary,San Mateo-Foster City,San Mateo,41,130 San Miguel Way,San Mateo,94403-2954,(650) 312-7533,http://georgehall.smfc.k12.ca.us/,37.537841,-122.29109,0.0,5.0,K-5,GSserved,elementary,False,False,False,True,N,False,Elementary School (Public),True,public,Active,Justine DiMaggio,08/08/2024,george-hall-elementary-san-mateo
41690396044911,063492005907,Highlands Elementary,San Mateo-Foster City,San Mateo,41,2320 Newport Street,San Mateo,94402-3838,(650) 312-7544,http://highlands.smfcsd.net,37.523201,-122.35003,0.0,5.0,K-5,GSserved,elementary,False,False,False,True,N,False,Elementary School (Public),True,public,Active,Karrie Haselton,08/08/2025,highlands-elementary-san-mateo
41690396044945,063492005911,Laurel Elementary,San Mateo-Foster City,San Mateo,41,316 36th Avenue,San Mateo,94403-4204,(650) 312-7555,http://laurel.smfc.k12.ca.us/,37.531463,-122.30417,0.0,5.0,K-5,GSserved,elementary,False,False,False,True,N,False,Elementary School (Public),True,public,Active,Jessica Murphy,08/21/2024,laurel-elementary-san-mateo
41690396044960,063492005913,Meadow Heights Elementary,San Mateo-Foster City,San Mateo,41,2619 Dolores Street,San Mateo,94403-2644,(650) 312-7566,http://meadowheights.smfcsd.net,37.538625,-122.31667,0.0,5.0,K-5,GSserved,elementary,False,False,False,True,N,False,Elementary School (Public),True,public,Active,Dale Rogers-Eilers,08/08/2024,meadow-heights-elementary-san-mateo
41690396044978,063492005914,North Shoreview Montessori,San Mateo-Foster City,San Mateo,41,1301 Cypress Avenue,San Mateo,94401-2007,(650) 312-7588,http://northshoreview.smfcsd.net,37.574849,-122.31578,0.0,8.0,K-8,GSserved,k8,False,True,False,True,N,False,Elementary School (Public),True,public,Active,Lisa Holewa,08/24/2026,north-shoreview-montessori-san-mateo
41690396044994,063492005916,Parkside Montessori,San Mateo-Foster City,San Mateo,41,1685 Eisenhower Street,San Mateo,94402-1045,(650) 312-7575,http://parkside.smfc.k12.ca.us/,37.560925,-122.29749,0.0,8.0,K-8,GSserved,k8,False,True,False,True,N,False,Elementary School (Public),True,public,Active,Nima Tahai,08/08/2024,parkside-montessori-san-mateo
41690396044986,063492005915,San Mateo Park Elementary,San Mateo-Foster City,San Mateo,41,161 Clark Drive,San Mateo,94402-1002,(650) 312-7577,http://san-mateo-park.smfcsd.net/,37.569556,-122.34322,0.0,5.0,K-5,GSserved,elementary,False,True,False,True,N,False,Elementary School (Public),True,public,Active,Laura Afshar,08/24/2026,san-mateo-park-elementary-san-mateo
41690390123497,063492013289,San Mateo-Foster City Special Education Preschool,San Mateo-Foster City,San Mateo,41,1170 Chess Drive,Foster City,94404-1107,(650) 312-7766,www.smfcsd.net,37.566161,-122.27348,0.0,0.0,K,GSserved,elementary,False,False,True,False,N,False,Preschool,False,public,Active,Heather Morgan,08/15/2022,san-mateo-foster-city-special-education-preschool-foster-city
41690396045017,063492005917,Sunnybrae Elementary,San Mateo-Foster City,San Mateo,41,1031 South Delaware Street,San Mateo,94402-1855,(650) 312-7599,http://sunnybrae.smfc.k12.ca.us/,37.561181,-122.31352,0.0,7.0,K-7,GSserved,k8,False,True,False,True,N,False,Elementary School (Public),True,public,Active,Cynthia Chin,08/08/2024,sunnybrae-elementary-san-mateo
41690706059976,063753006339,Alta Loma Middle,South San Francisco Unified,San Mateo,41,116 Romney Avenue,South San Francisco,94080-2141,(650) 877-8797,No Data,37.660567,-122.45069,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Nina Mendez,02/09/2023,alta-loma-middle-south-san-francisco
41690706045041,063753006341,Buri Buri Elementary,South San Francisco Unified,San Mateo,41,325 Del Monte Avenue,South San Francisco,94080-4159,(650) 877-8776,No Data,37.65749,-122.44567,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Cregg Ramich,02/09/2023,buri-buri-elementary-south-san-francisco
41690700131730,063753013873,Hillside Elementary,South San Francisco Unified,San Mateo,41,1400 Hillside Boulevard,South San Francisco,94080-1538,(650) 877-8720,www.ssfusd.org,37.668634,-122.42438,-2.0,5.0,No Data,GSoffered,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Sabrina Yacoub,05/23/2025,hillside-elementary-south-san-francisco
41690706068282,063753006345,Junipero Serra Elementary,South San Francisco Unified,San Mateo,41,151 Victoria Street,Daly City,94015-2708,(650) 877-8853,No Data,37.661121,-122.46974,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Teresa Sampayan,02/09/2023,junipero-serra-elementary-daly-city
41690706045082,063753006346,Los Cerritos Elementary,South San Francisco Unified,San Mateo,41,210 West Orange Avenue,South San Francisco,94080-4444,(650) 877-8841,No Data,37.651417,-122.42775,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Marybeth McLaughlin,02/09/2023,los-cerritos-elementary-south-san-francisco
41690706045090,063753009197,Martin Elementary,South San Francisco Unified,San Mateo,41,35 School Street,South San Francisco,94080-2855,(650) 877-3955,No Data,37.662952,-122.40961,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Jonathan Covacha,02/09/2023,martin-elementary-south-san-francisco
41690706045108,063753006347,Monte Verde Elementary,South San Francisco Unified,San Mateo,41,2551 Street Cloud Drive,San Bruno,94066-1700,(650) 877-8838,No Data,37.6367,-122.4526,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Deborah Mirt,02/09/2023,monte-verde-elementary-san-bruno
41690706059984,063753006348,Parkway Heights Middle,South San Francisco Unified,San Mateo,41,650 Sunset Avenue,South San Francisco,94080-7343,(650) 877-8788,No Data,37.66265,-122.42719,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Marco Lopez,02/09/2023,parkway-heights-middle-south-san-francisco
41690706045116,063753006349,Ponderosa Elementary,South San Francisco Unified,San Mateo,41,295 Ponderosa Road,South San Francisco,94080-4218,(650) 877-8825,No Data,37.646838,-122.43308,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Julie Erskine,02/09/2023,ponderosa-elementary-south-san-francisco
41690706045132,063753006351,Skyline Elementary,South San Francisco Unified,San Mateo,41,55 Christen Avenue,Daly City,94015-2811,(650) 877-8941,No Data,37.651684,-122.46669,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Luann Daniel,02/09/2023,skyline-elementary-daly-city
41690706045140,063753006354,Spruce Elementary,South San Francisco Unified,San Mateo,41,501 Spruce Avenue,South San Francisco,94080-2749,(650) 877-8780,No Data,37.658857,-122.4152,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Israel Castillo,02/09/2023,spruce-elementary-south-san-francisco
41690706045157,063753006355,Sunshine Gardens Elementary,South San Francisco Unified,San Mateo,41,1200 Miller Avenue,South San Francisco,94080-1221,(650) 877-8784,No Data,37.665066,-122.43707,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Leticia Gonzalez,02/09/2023,sunshine-gardens-elementary-south-san-francisco
41690706067128,063753006356,Westborough Middle,South San Francisco Unified,San Mateo,41,2570 Westborough Boulevard,South San Francisco,94080-5115,(650) 877-8848,No Data,37.643258,-122.46065,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Loraine Rossi De Campos,02/09/2023,westborough-middle-south-san-francisco
41690886045165,064314007013,Woodside Elementary,Woodside Elementary,San Mateo,41,3195 Woodside Road,Woodside,94062-2552,(650) 851-1571,www.woodsideschool.us,37.427582,-122.25839,0.0,8.0,K-8,GSserved,k8,False,False,False,False,N,False,Elementary School in 1 School District (Public),True,public,Active,Jennifer Pedersen,07/16/2024,woodside-elementary-woodside
43693690135749,060231014147,Adelante Dual Language Academy,Alum Rock Union Elementary,Santa Clara,43,1720 Hopkins Drive,San Jose,95122,(408) 928-1900,No Data,37.337429,-121.8297,0.0,8.0,K-8,GSserved,k8,False,False,True,False,N,False,Alternative School of Choice,True,public,Active,Victor Guendulain,06/18/2026,adelante-dual-language-academy-san-jose
43693690125526,060231012989,Alpha: Blanca Alvarado,Alum Rock Union Elementary,Santa Clara,43,1601 Cunningham Avenue,San Jose,95122-2322,(408) 780-0831,www.alphapublicschools.org,37.326567,-121.83506,0.0,8.0,K-8,GSserved,k8,True,False,False,False,N,False,Elementary School (Public),True,public,Active,Cynthia Martinez Nava,02/09/2023,alpha-blanca-alvarado-san-jose
43693696046247,060231000106,Aptitud Community Academy at Goss,Alum Rock Union Elementary,Santa Clara,43,2475 Van Winkle Lane,San Jose,95116-3758,(408) 928-7656,https://aptitud.arusd.org/,37.34995,-121.8314,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Suyen Jimenez,06/16/2025,aptitud-community-academy-at-goss-san-jose
43693696046122,060231008782,Ben Painter Elementary,Alum Rock Union Elementary,Santa Clara,43,500 Rough and Ready Road,San Jose,95133-2068,(408) 928-8400,No Data,37.37495,-121.84331,0.0,8.0,K-8,GSserved,k8,False,False,True,True,N,False,Elementary School (Public),True,public,Active,Joseph Manluco,06/23/2026,ben-painter-elementary-san-jose
43693690106633,060231011444,KIPP Heartwood Academy,Alum Rock Union Elementary,Santa Clara,43,1250 South King Road,San Jose,95122-2146,(408) 926-5477,http://heartwood.kippnorcal.org/,37.337686,-121.84095,5.0,8.0,5-8,GSserved,middle,True,False,False,True,N,False,Intermediate/Middle School (Public),True,public,Active,Cristina Diaz,09/09/2025,kipp-heartwood-academy-san-jose
43693690129924,060231013778,Kipp Prize Preparatory Academy,Alum Rock Union Elementary,Santa Clara,43,1250 South King Road,San Jose,95122-2146,(408) 251-5600,http://prize.kippnorcal.org/,37.337944,-121.84017,5.0,8.0,5-8,GSserved,middle,True,False,False,True,N,False,Intermediate/Middle School (Public),True,public,Active,Sam Luna,09/09/2025,kipp-prize-preparatory-academy-san-jose
43693690107748,060231011445,Learning in an Urban Community with High Achievement (L.U.C.H.A.),Alum Rock Union Elementary,Santa Clara,43,1721 East San Antonio Street,San Jose,95116-3041,(408) 928-8300,https://lucha.arusd.org/,37.350826,-121.85194,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Alternative School of Choice,True,public,Active,Iris Charest,08/19/2025,learning-in-an-urban-community-with-high-achievement-l-u-c-h-a-san-jose
43693696046213,060231000108,Linda Vista Elementary,Alum Rock Union Elementary,Santa Clara,43,100 Kirk Avenue,San Jose,95127-2295,(408) 928-7800,No Data,37.376934,-121.82372,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Suzanne Cicala,08/09/2023,linda-vista-elementary-san-jose
